"충청남도",금산,0.029,0.031,0.040*,0.040,0.038,0.036
"충청남도",예산,0.033,0.040,0.051,0.050,0.047,0.040
"충청남도",계룡,0.029,0.031,-,0.038,0.040,0.027
"충청남도",서천,0.034,0.041,0.050,0.045,0.055,0.041
"충청남도",도평균,0.033,0.037,0.048,0.046,0.049,0.038
"전라북도",임실,0.029,0.036,0.045,0.044,0.044,0.027
"전라북도",전주,0.028,0.034,0.044,0.046,0.047,0.031
"전라북도",군산,0.035,0.039,0.047,0.047,0.049,0.035
"전라북도",익산,0.031*,0.037**,0.044*,0.045*,0.049,0.032
"전라북도",남원,0.029,0.036,0.045,0.045,0.047,0.027
"전라북도",정읍,0.030*,0.035,0.042,0.043,0.045,0.028
"전라북도",고창,0.037,0.043,0.050,0.048,0.049,0.034
"전라북도",부안,0.037,0.043,0.051,0.052,0.054,0.035
"전라북도",김제,0.034,0.038,0.047,0.048,0.052,0.034
"전라북도",완주,0.033,0.036,0.045,0.044,0.044,0.027
"전라북도",진안,0.029,0.033,0.039,0.035,0.035,0.023
"전라북도",무주,0.036,0.037,0.047,0.043,0.043,0.028
"전라북도",순창,0.032,0.040,0.045,0.042,0.043,0.026
"전라북도",장수,0.030,0.032,0.045,0.050**,0.047,0.030
"전라북도",도평균,0.032,0.037,0.045,0.046,0.047,0.031
"전라남도",화순,0.029,0.034,0.041,0.040,0.041,0.027
"전라남도",여수,0.029,0.036,0.043,0.043,0.041,0.029
"전라남도",광양,0.030,0.032,0.040,0.039,0.038,0.025
"전라남도",순천,0.040,0.045,0.051,0.050,0.050,0.033
"전라남도",목포,0.032,0.040,0.046,0.045,0.050,0.032
"전라남도",영암,0.029,0.036**,0.044**,0.046,0.045,0.029
"전라남도",나주,0.041,0.056,0.068,0.045,0.047,0.031
"전라남도",담양,0.020,0.025,0.029,0.028,0.030,0.019
"전라남도",장성,0.027,0.035,0.042,0.038,0.035,0.025
"전라남도",해남,0.036,0.042,0.049,0.049,0.048,0.033
"전라남도",영광,0.037,0.046,0.054,0.053,0.055,0.037
"전라남도",장흥,0.039,0.046,0.053,0.052,0.055,0.040
"전라남도",진도,0.030,0.038,0.041,0.043,0.041,0.032
"전라남도",완도,0.031,0.033,0.039,0.038,0.036,0.025
"전라남도",함평,0.028,0.039,0.049,0.051,0.049,0.033
"전라남도",고흥,0.028,0.033,0.044,0.042,0.041,0.028
"전라남도",신안,0.042,0.049,0.054,0.053,0.052,0.031
"전라남도",무안,0.035,0.042,0.048,0.049,0.048,0.032
"전라남도",강진,0.039,0.047,0.054,0.052,0.049,0.035
"전라남도",곡성,0.031,0.040,0.049,0.050,0.048,0.029
"전라남도",구례,0.026,0.032,0.038,0.038,0.038,0.022
"전라남도",보성,0.035,0.034,0.037,0.031,0.031,0.023
"전라남도",도평균,0.032,0.038,0.045,0.044,0.043,0.030
"경상북도",영덕,0.038,0.039,0.047,0.045,0.041,0.030
"경상북도",영천,0.031,0.033,0.045,0.042,0.046,0.031
"경상북도",의성,0.030,0.035,0.044,0.038,0.040,0.026
"경상북도",울릉도,0.049,0.051,0.054,0.055,0.050,0.032
"경상북도",포항,0.034,0.037,0.043,0.042,0.041,0.029
"경상북도",구미,0.028,0.034,0.044,0.040,0.043,0.028
"경상북도",김천,0.030,0.034,0.045*,0.040,0.047,0.033
"경상북도",경주,0.032,0.033,0.041,0.040,0.042,0.030
"경상북도",안동,0.032,0.039,0.049,0.042,0.046,0.030
"경상북도",영주,0.026,0.028,0.045,0.040,0.043,0.025
"경상북도",경산,0.026,0.032,0.043,0.043,0.046,0.034
"경상북도",상주,0.038,0.053,0.056,0.050,0.063,0.059
"경상북도",칠곡,0.029,0.033,0.040,0.037,0.043,0.031
"경상북도",울진,0.041,0.044,0.049,0.048,0.046,0.032
"경상북도",봉화,0.042,0.034,0.038,0.035,0.035,0.025
"경상북도",고령,0.036,0.038,0.045,0.041,0.043,0.029
"경상북도",군위,0.033,0.035,0.047,0.040,0.042,0.028
"경상북도",성주,0.025,0.032,0.041,0.039,0.042,0.030
"경상북도",예천,0.042,0.046,0.056,0.049,0.052,0.036
"경상북도",청도,0.033,0.038,0.045,0.042,0.045,0.032
"경상북도",청송,0.037,0.039,0.048,0.040,0.042,0.026
"경상북도",영양,0.038,0.042,0.047,0.041,0.042,0.027
"경상북도",문경,0.030,0.032,0.042,0.040,0.043,0.030
"경상북도",도평균,0.033,0.037,0.045,0.042,0.043,0.030
"경상남도",창원,0.030,0.036,0.044,0.043,0.042,0.031*
"경상남도",진주,0.029,0.034,0.041*,0.040*,0.043*,0.029**
"경상남도",하동,0.038,0.041,0.050,0.050,0.048,0.031
"경상남도",김해,0.032,0.037,0.045,0.043,0.044,0.030
"경상남도",양산,0.032,0.037,0.044,0.042,0.043,0.028*
"경상남도",거제,0.033,0.038,0.044,0.041,0.041,0.030
"경상남도",사천,0.035,0.041,0.050,0.051,0.052,0.035
"경상남도",밀양,0.029,0.038,0.045,0.042,0.049,0.031
"경상남도",통영,0.037,0.043,0.052,0.052,0.050,0.034
"경상남도",고성,0.033,0.038,0.037,0.044,0.046,0.033
"경상남도",거창,0.032,0.035,0.044,0.042,0.043,0.028
"경상남도",함안,0.029,0.035,0.042,0.043,0.045,0.029
"경상남도",함양,0.038,0.039,0.047,0.045,0.046,0.028
"경상남도",남해,0.038,0.039,0.047,0.047,0.045,0.031
"경상남도",산청,0.036,0.042,0.050,0.048,0.051,0.032
"경상남도",의령,0.032,0.026,0.033,0.045,0.048,0.032
"경상남도",창녕,0.032,0.035,0.044,0.042,0.046,0.029
"경상남도",합천,0.034,0.039,0.050,0.048,0.051,0.038**
"경상남도",도평균,0.032,0.037,0.044,0.044,0.045,0.031
"제주특별자치도",제주특별자치도,0.044,0.046,0.051,0.051,0.045,0.029
"제주특별자치도",서귀포,0.045,0.048,0.054,0.052,0.046,0.028
"제주특별자치도",도평균,0.044,0.047,0.053,0.051,0.045,0.029
