"충청남도",금산,0.5,0.4,0.3*,0.3,0.3,0.3
"충청남도",예산,0.5,0.5,0.4,0.4,0.4,0.3
"충청남도",계룡,0.5,0.5,-,0.4,0.5,0.4
"충청남도",서천,0.5,0.5,0.4,0.4,0.3,0.3
"충청남도",도평균,0.5,0.5,0.4,0.4,0.4,0.3
"전라북도",임실,0.4,0.4,0.3,0.3,0.4,0.3
"전라북도",전주,0.5,0.4,0.3,0.3,0.3,0.2
"전라북도",군산,0.4,0.5,0.4,0.3,0.3,0.3
"전라북도",익산,0.4,0.4*,0.3*,0.3,0.3,0.3
"전라북도",남원,0.5,0.5,0.4,0.3,0.3,0.3
"전라북도",정읍,0.4*,0.4,0.4,0.3,0.4,0.3
"전라북도",고창,0.4,0.3,0.3,0.3,0.3,0.2
"전라북도",부안,0.4,0.4,0.4*,0.4,0.5,0.4
"전라북도",김제,0.5,0.5,0.4,0.4,0.4,0.3
"전라북도",완주,0.4,0.4,0.3,0.3,0.3,0.3
"전라북도",진안,0.4,0.4,0.3,0.3,0.3,0.2
"전라북도",무주,0.4,0.3,0.3,0.3,0.4,0.3
"전라북도",순창,0.4,0.4,0.3,0.3,0.3,0.2
"전라북도",장수,0.4,0.4,0.3,0.3,0.3,0.3
"전라북도",도평균,0.4,0.4,0.3,0.3,0.3,0.3
"전라남도",화순,0.5,0.5,0.4*,0.5,0.6,0.5
"전라남도",여수,0.6,0.5,0.5,0.5,0.5,0.4
"전라남도",광양,0.5,0.4,0.3,0.4,0.4,0.3
"전라남도",순천,0.5,0.5,0.3,0.3,0.4,0.3
"전라남도",목포,0.5,0.4,0.3,0.3,0.4,0.3
"전라남도",영암,0.4,0.4**,0.3**,0.4,0.4,0.3
"전라남도",나주,0.4,0.3,0.3,0.2,0.2,0.2
"전라남도",담양,0.3,0.3,0.3,0.3,0.2,0.2
"전라남도",장성,0.3,0.3,0.3,0.2,0.2,0.1
"전라남도",해남,0.4,0.3,0.3,0.3,0.4,0.3
"전라남도",영광,0.4,0.5,0.4,0.3,0.3,0.3
"전라남도",장흥,0.5**,0.5,0.4,0.4,0.4,0.2
"전라남도",진도,0.5,0.5**,0.4,0.5,0.4*,0.4
"전라남도",완도,0.5,0.5,0.5,0.6,0.5,0.5
"전라남도",함평,0.6,0.5,0.5,0.4,0.4,0.4
"전라남도",고흥,0.4,0.5,0.4,0.5,0.4,0.4
"전라남도",신안,0.4,0.4,0.3,0.3,0.2,0.2
"전라남도",무안,0.4,0.4,0.4,0.3,0.4,0.4
"전라남도",강진,0.4,0.3,0.3,0.3,0.3,0.2
"전라남도",곡성,0.5,0.4,0.5,0.6,0.6,0.4
"전라남도",구례,0.5,0.4,0.4,0.4,0.4,0.4
"전라남도",보성,0.5,0.6,0.6,0.6,0.5,0.4
"전라남도",도평균,0.5,0.4,0.4,0.4,0.4,0.3
