"경상북도",포항,21,20,18,19,18,12
"경상북도",구미,24,23,16,17,18,11
"경상북도",김천,24,24,16,16,16,10
"경상북도",경주,22,22,18,18,18,12
"경상북도",안동,22,19,15,17,14,10
"경상북도",영주,32,29,23,24,19,13
"경상북도",경산,26,22,18,19,22,12
"경상북도",상주,29,28,22,24,21,12
"경상북도",칠곡,26,26,20,22,24,16
"경상북도",울진,19,16,14,16,15,10
"경상북도",봉화,17,11,9,11,9,10
"경상북도",고령,19,19,14,14,20,16
"경상북도",군위,21,18,14,16,18,11
"경상북도",성주,27,25,20,20,22,16
"경상북도",예천,24,21,15,19,18,11
"경상북도",청도,25,22,17,16,19,10
"경상북도",청송,20,15,12,14,14,10
"경상북도",영양,18,14,11,13,14,9
"경상북도",문경,25,24,18,19,19,11
"경상북도",도평균,22,21,16,17,18,12
"경상남도",창원,19,20,15,15,15,10*
"경상남도",진주,18,17,14*,16*,18*,12**
"경상남도",하동,19,18,14,16,17*,-
"경상남도",김해,19,19,15,15,17,13
"경상남도",양산,21,21,17,17,19,16*
"경상남도",거제,16,18,13,14,13,9
"경상남도",사천,17,17,13,14,14,10
"경상남도",밀양,23,21,16,16,18,8
"경상남도",통영,16,18,13,14,12,8
"경상남도",고성,21,21,15,18,13,10
"경상남도",거창,20,20,14,14,20,15
"경상남도",함안,25,23,17,17,18,15
"경상남도",함양,22,24,15,19,19,12
"경상남도",남해,19,19,15,17,15,10
"경상남도",산청,18,18,14,15,17,12
"경상남도",의령,18,15,13,13,16,12
"경상남도",창녕,23,20,16,17,20,15
"경상남도",합천,18,17,14,15,18,11**
"경상남도",도평균,19,19,15,15,16,12*
"제주특별자치도",제주특별자치도,18,24,14,16,14,8
"제주특별자치도",서귀포,16,23,14,16,12,8
"제주특별자치도",도평균,17,23,14,16,13,8
